"","label","infered","expected","errorpercent","Booleand_outliers","ID","lab"
"1","Ablabys_taenianotus",-0.966178618577269,-1.29433439218726,-0.966178618577269,0,0,"0"
"2","Abudefduf_bengalensis",-1.62779755798229,-1.71413598380031,-1.62779755798229,0,0,"0"
"3","Abudefduf_lorenzi",-1.62779755798229,-1.63208795044483,-1.62779755798229,0,0,"0"
"4","Abudefduf_septemfasciatus",-1.62779755798229,-1.73010179762641,-1.62779755798229,0,0,"0"
"5","Acanthopagrus_butcheri",-1.13960839444116,-1.15240444345778,-1.13960839444116,0,0,"0"
"6","Acanthurus_dussumieri",-1.94317231310748,-1.72749511257438,-1.94317231310748,1,1,"Acanthurus_dussumieri"
"7","Acanthurus_nigroris",-1.94317231310748,-1.9671536298057,-1.94317231310748,0,0,"0"
"8","Alepocephalus_bicolor",-0.560939922057755,-0.716939680329317,-0.560939922057755,0,0,"0"
"9","Allosmerus_elongatus",-0.763872925785989,-0.485978251538328,-0.763872925785989,0,0,"0"
"10","Amblyeleotris_periophthalma",-0.848397061701185,-0.70546370827775,-0.848397061701185,0,0,"0"
"11","Amphiprion_chrysogaster",-1.48202656869235,-1.46230782756948,-1.48202656869235,0,0,"0"
"12","Amphiprion_mccullochi",-1.48202656869235,-1.28356930354297,-1.48202656869235,0,0,"0"
"13","Amphiprion_percula",-1.48202656869235,-1.30251842365227,-1.48202656869235,0,0,"0"
"14","Amphiprion_sandaracinos",-1.48202656869235,-1.54754191634558,-1.48202656869235,0,0,"0"
"15","Anampses_twistii",-1.48934574756126,-1.6069828067919,-1.48934574756126,0,0,"0"
"16","Anarhichas_orientalis",-0.885010200580541,-0.605445273638002,-0.885010200580541,0,0,"0"
"17","Anchoa_choerostoma",-0.417906663852406,-0.135002480131492,-0.417906663852406,0,0,"0"
"18","Anchoa_parva",-0.417906663852406,-0.418866784536231,-0.417906663852406,0,0,"0"
"19","Anisotremus_surinamensis",-1.41991695989753,-1.31101426665179,-1.41991695989753,0,0,"0"
"20","Antennarius_striatus",-0.794950037301449,-0.95656444678035,-0.794950037301449,0,0,"0"
"21","Aphanopus_carbo",-0.518580138699969,-0.148732623614484,-0.518580138699969,0,0,"0"
"22","Aphanopus_intermedius",-0.518580138699969,-0.231105797621665,-0.518580138699969,0,0,"0"
"23","Aphia_minuta",-1.00074144507953,-0.577515072209517,-1.00074144507953,0,0,"0"
"24","Aplodactylus_punctatus",-1.69289620252801,-1.87075322515031,-1.69289620252801,0,0,"0"
