"","EstimateNotStd","jack_001_Anoplogaster_EstimateNotStd","jack_002_Arnoglossus_EstimateNotStd","jack_003_Brevoortia_EstimateNotStd","jack_004_Buglossidium_EstimateNotStd","jack_005_Callionymus_EstimateNotStd","jack_006_Carcharhinus_EstimateNotStd","jack_007_Chaenocephalus_EstimateNotStd","jack_008_Channa_EstimateNotStd","jack_009_Chelon_EstimateNotStd","jack_010_Chiloscyllium_EstimateNotStd","jack_011_Chromis_EstimateNotStd","jack_012_Engraulis_EstimateNotStd","jack_013_Gadus_EstimateNotStd","jack_014_Gasterosteus_EstimateNotStd","jack_015_Gillichthys_EstimateNotStd","jack_016_Glossogobius_EstimateNotStd","jack_017_Hippocampus_EstimateNotStd","jack_018_Hippoglossoides_EstimateNotStd","jack_019_Limanda_EstimateNotStd","jack_020_Lipophrys_EstimateNotStd","jack_021_Lutjanus_EstimateNotStd","jack_022_Mugil_EstimateNotStd","jack_023_Notothenia_EstimateNotStd","jack_024_Ophiodon_EstimateNotStd","jack_025_Pleuronectes_EstimateNotStd","jack_026_Pomadasys_EstimateNotStd","jack_027_Pseudopleuronectes_EstimateNotStd","jack_028_Scomber_EstimateNotStd","jack_029_Scophthalmus_EstimateNotStd","jack_030_Scyliorhinus_EstimateNotStd","jack_031_Sebastolobus_EstimateNotStd","jack_032_Solea_EstimateNotStd","jack_033_Squalus_EstimateNotStd","jack_034_Thunnus_EstimateNotStd","jack_035_Torpedo_EstimateNotStd","jack_036_Trematomus_EstimateNotStd","jack_037_Zoarces_EstimateNotStd","jack_038_Chanos_EstimateNotStd","jack_039_Dorosoma_EstimateNotStd","jack_040_Eleginus_EstimateNotStd","jack_041_Gilchristella_EstimateNotStd","jack_042_Oncorhynchus_EstimateNotStd","jack_043_Salmo_EstimateNotStd"
"11",0.0494289911884392,0.0494773980800314,0.0496259076293869,0.0492974505508844,0.0494189675512307,0.0497765468940761,0.0492356768683112,0.0496322547090718,0.0493777821532924,0.0494734591732562,0.0494426434500453,0.0495980158036028,0.0490501868543607,0.0494924821196274,0.0495615337207809,0.0490501850631481,0.0493526209623042,0.049595373984808,0.0496401880473243,0.0494371445276831,0.049431806975009,0.0495228430445528,0.0494106130621523,0.0494203154141253,0.0495024848213925,0.0494149213893661,0.0497747832315334,0.0498701815441542,0.0493666604966799,0.0494523774748935,0.0493313435616311,0.0494395020695875,0.0494320725701236,0.0493972332085363,0.04941208053845,0.0494914898979898,0.0494056465793918,0.0492021700307122,0.0494630491170591,0.0494137140069857,0.0494195694291506,0.0494891030327363,0.0495330072562204,0.0496164333354427
"12",-0.043494822967499,-0.0435783889630252,-0.0436130250842612,-0.043313301981541,-0.043488815377664,-0.0435883135965903,-0.0433600461197394,-0.0435842323316725,-0.0434105959407646,-0.0435371953928595,-0.0435049408351841,-0.0435571984638645,-0.0433563206842964,-0.0435140890801488,-0.0435999441222987,-0.0432833282177704,-0.0434931274592786,-0.0439031300683225,-0.0435928490324492,-0.0434965599511542,-0.0434652174266766,-0.0433603310486994,-0.0434957746225722,-0.0434728454067696,-0.0435505100306307,-0.0434933600200847,-0.0437560875811984,-0.0437848536088961,-0.0435925685120828,-0.0435389929516324,-0.0434663642688225,-0.0434900327576511,-0.0434933869247268,-0.0434710826541964,-0.0435791896955932,-0.0435389602705506,-0.0434841113761084,-0.0432061890423257,-0.0435209764377601,-0.0434678572576106,-0.0434787682579924,-0.0435296789929147,-0.0435736887335776,-0.0436614706284969
"13",2.94324745073211,2.9436232968118,2.94408249075196,2.94268461617499,2.9430796719799,2.94597603055653,2.94316529802085,2.94484795613749,2.94302771757869,2.94338793103722,2.94334951273995,2.94437459270483,2.94199959662124,2.9443559626392,2.94439331670718,2.94386445182088,2.94175923333493,2.94506526001904,2.94470163984076,2.94331132788509,2.94376010979882,2.94405305326311,2.94323763167051,2.94343676658552,2.94395173084518,2.94343623647685,2.94527543790249,2.94600194289746,2.94334415983341,2.94331111471551,2.94332683437949,2.94402705558305,2.94328570648201,2.94314284093736,2.94334702801351,2.94361668491209,2.94288451755267,2.94126136783635,2.94334112419068,2.94321057260954,2.94326383990801,2.94336683411551,2.94374495159086,2.94468874413441
"14",-2.96040904666539,-3.11420032921361,-3.24912996460794,-2.63787557116902,-2.95482340943254,-3.58137093143176,-3.16141827742927,-3.08470395605323,-2.86047203345939,-3.01727111735862,-2.99701151070813,-3.39305266949344,-2.03354101422509,-2.91688669680777,-3.07931412561304,-2.36754525473758,-3.00741237281215,-3.66315471653819,-3.05438648162685,-2.97640766237742,-2.88165125795348,-3.06697366135172,-3.00281530618658,-2.93868079500784,-3.02773598145284,-2.89412388428185,-3.27028688277453,-3.07504536503163,-2.85347641681109,-3.09171101479822,-2.92814455267384,-3.03160772333221,-3.0269828802265,-2.9619700497405,-2.94427686309993,-3.06566197066905,-2.9862732671868,-2.5283719131302,-2.97162201343034,-2.90376265572361,-2.93231043762626,-3.06841971029752,-3.03929481522207,-3.25050876187659
"15",-1.51781236951841,-1.59485080408323,-1.976866046132,-1.37623770602615,-1.52056389267172,-2.40205313649371,-1.68517708001263,-1.63142009110091,-1.43121327726492,-1.54837603194745,-1.54622770659312,-1.85312348574882,-0.9272442751729,-1.44131810203647,-1.48497617334193,-1.56363316003922,-0.959074979340833,-2.25371725813015,-1.80170461167383,-1.52565715451558,-1.6291019375142,-1.56396262962025,-1.47739433300508,-1.38219835299335,-1.54672266860808,-1.54921095238517,-1.76620528325968,-1.81118122228687,-1.46568231483738,-1.48870935786778,-1.51710046715915,-1.7372219882122,-1.50761679059586,-1.51446167506844,-1.47412510772412,-1.59804231400843,-1.54046427393555,-1.17548444132676,-1.53442720667076,-1.55570298617159,-1.51066279136752,-1.59499155458491,-1.54735716952907,-1.75277927750598
"16",0.907276433813606,0.849567248663039,1.03635731408351,0.928533435024242,0.903054812105264,1.10723644206695,0.904021007193721,1.14512804317729,0.913570046903095,0.906379771629985,0.91383334994621,0.970731995462896,0.408340473820766,0.950008712755768,1.0055858916055,0.65161219344463,0.868306821945533,0.725069961969378,1.08007607279186,0.917093692511627,0.937170316739611,0.985383216180329,0.858888560664049,0.892707104009938,0.931465464420712,0.88081283395523,0.999736488008776,1.08645023801223,0.876810077018434,0.899303009817663,0.867330398448701,0.836139814910469,0.939112158874879,0.899501628993456,0.900546497494935,0.924793326345733,0.900412518914026,0.863539430399114,0.964926182829308,0.865677026757574,0.912866307638718,0.922530287484025,0.913167512133978,0.971980579875413
"17",-0.38447603470341,-0.383830974237426,-0.389179896812898,-0.350944545568568,-0.385111801156336,-0.473764333008034,-0.400778836261863,-0.428237878986392,-0.377224121091832,-0.379946082752693,-0.3886807556139,-0.408614498038129,-0.381208016791657,-0.458640850993472,-0.377495613245095,-0.511147776007013,-0.237746162258897,-0.803592994251116,-0.419332674023424,-0.384049555505789,-0.412147793037878,-0.34419702806049,-0.354952467923309,-0.33697359546982,-0.375035173627562,-0.39519841684416,-0.434326026772219,-0.517100837397074,-0.384309566023927,-0.395973522277009,-0.37848817439387,-0.446368170173444,-0.39349183990183,-0.379742427320395,-0.4193724381563,-0.396564609786077,-0.384966323987455,-0.0897941777377225,-0.412559991541655,-0.370477162793173,-0.385132995014275,-0.373337886206947,-0.375885292078289,-0.436636279829105
"18",0.041189316093958,0.0408957119391055,0.0407751258385652,0.0415895121180735,0.0411727461958898,0.0410788853712529,0.0408414834681756,0.0410077511371536,0.0411114559602417,0.0410831105854437,0.0411619238340404,0.0413916340645686,0.0422358257437354,0.0415854934833431,0.0410772093552344,0.0415513271374729,0.0414091023076997,0.0399540814304584,0.0408727952840458,0.0411845542954908,0.0412451052109589,0.0419617991476093,0.0413691878843319,0.0413419851701937,0.0411162603815443,0.0411504034852728,0.0409669051082037,0.0402813287732267,0.0414382350739289,0.0410567986041649,0.0410258081485553,0.0411485538341543,0.0411449525339557,0.0414106488562369,0.0414144927963729,0.0411593073761746,0.0411177887976789,0.0417762814740381,0.0411307634859111,0.0411894790189967,0.0412639951949777,0.0410303288864321,0.0410925462892053,0.0409620592718138
"19",0.0355047985652241,0.0352332199808726,0.0347851756267126,0.0360226911810903,0.0354998534974251,0.0349356209358865,0.0353343662635296,0.0351461863782737,0.0355652002624624,0.0353873082602702,0.0354645002878899,0.0354568212942055,0.0366330920731227,0.0357321217937976,0.035345101787113,0.0359433840881419,0.0361363854963428,0.0339167091386098,0.034900419261621,0.035495406998134,0.035444175655558,0.0361689145179457,0.0356590178586903,0.0357250631422687,0.0353810223630105,0.0354476388182363,0.0349065462687876,0.0341388225325072,0.0355874887379875,0.0354297410192322,0.0353760965375227,0.0353975726867858,0.035494037129809,0.0356851708714364,0.0355927918698005,0.0354021839396631,0.0354519288362852,0.0363681264835041,0.0354088325799024,0.0354853070526517,0.0355674990648624,0.0353181628256912,0.0353312182997612,0.0350555985974659
"20",0.0789662709640547,0.0789401540273105,0.0790771759173795,0.078942142563239,0.0789688135630049,0.0788987353432216,0.0790093672101987,0.079199109554779,0.0790287310591377,0.0789701039426691,0.078966932844982,0.0788109294268459,0.0785859973512192,0.0789073170474243,0.0790539484451337,0.0788469867376616,0.0789107795155661,0.0788469516905052,0.0791681337825078,0.0789706076246798,0.0789897548849211,0.0787125890279196,0.0788741561528981,0.0789208639757572,0.0789830262182663,0.0789723976415588,0.0789945070880091,0.0793597737634422,0.0789306665506192,0.0789606285538862,0.078994212204933,0.0788732917744882,0.0789880604476203,0.0789044180272781,0.0789243738860938,0.0789520829280483,0.0789683888639883,0.078872809364079,0.0790350268678773,0.0789368257042539,0.0789595846076527,0.0789839266253896,0.0789627838848937,0.0789696086633975
