"","label","infered","expected","errorpercent","Booleand_outliers","ID","lab"
"1","Amblyraja_radiata",4.80441472907289,4.5975411588236,4.80441472907289,0,0,"0"
"2","Apogon_imberbis",2.32130483091407,2.70805020110221,2.32130483091407,0,0,"0"
"3","Argentina_sphyraena",3.32069679557083,3.10458667846607,3.32069679557083,0,0,"0"
"4","Auxis_thazard",4.21029551975295,3.73289633953071,4.21029551975295,0,0,"0"
"5","Bathypterois_mediterraneus",3.19173123529997,2.89037175789616,3.19173123529997,0,0,"0"
"6","Bathyraja_trachura",4.71637054402003,4.58776967130792,4.71637054402003,0,0,"0"
"7","Belone_euxini",4.12100520599768,4.02535169073515,4.12100520599768,0,0,"0"
"8","Boops_boops",3.79923774537403,3.40885548340398,3.79923774537403,0,0,"0"
"9","Branchiostegus_argentatus",3.88436173173237,3.67376581630389,3.88436173173237,0,0,"0"
"10","Brosme_brosme",4.28550455810401,4.42337156936017,4.28550455810401,0,0,"0"
"11","Caranx_hippos",4.35599145272316,4.3333614626926,4.35599145272316,0,0,"0"
"12","Carcharhinus_falciformis",5.3123409842955,5.79338770691497,5.3123409842955,0,0,"0"
"13","Carcharhinus_porosus",5.3123409842955,4.90897164031976,5.3123409842955,1,1,"Carcharhinus_porosus"
"14","Carcharhinus_signatus",5.3123409842955,5.57557025298256,5.3123409842955,0,0,"0"
"15","Cataetyx_alleni",3.46232854268625,2.2975725511705,3.46232854268625,1,2,"Cataetyx_alleni"
"16","Centrophorus_granulosus",4.76903728270421,4.60866407524235,4.76903728270421,0,0,"0"
"17","Cetengraulis_mysticetus",2.81934885606297,3.01553490085017,2.81934885606297,0,0,"0"
"18","Cetostoma_regani",3.2851057869353,3.17805383034795,3.2851057869353,0,0,"0"
"19","Chaetodipterus_faber",3.17836853345575,3.96276047870909,3.17836853345575,0,0,"0"
"20","Chaetodon_larvatus",2.53232340119116,2.43848866976362,2.53232340119116,0,0,"0"
"21","Chaetodon_semilarvatus",2.53232340119116,2.90690105984738,2.53232340119116,0,0,"0"
"22","Clupeonella_cultriventris",2.6221633829381,2.53897387105828,2.6221633829381,0,0,"0"
"23","Coilia_dussumieri",3.18086377176197,3.21263416394472,3.18086377176197,0,0,"0"
"24","Colistium_guentheri",3.78370924403476,3.68009094808086,3.78370924403476,0,0,"0"
"25","Coryphaenoides_guentheri",3.78843721432221,3.16547504814109,3.78843721432221,0,0,"0"
"26","Coryphaenoides_rupestris",3.78843721432221,4.52592403597825,3.78843721432221,0,0,"0"
"27","Cyclopsetta_chittendeni",3.5138278680339,3.49650756146648,3.5138278680339,0,0,"0"
"28","Cynoscion_acoupa",4.12247080371885,4.66343909411207,4.12247080371885,0,0,"0"
"29","Cynoscion_arenarius",4.12247080371885,3.5176461943054,4.12247080371885,0,0,"0"
"30","Cypselurus_opisthopus",3.44638290790359,3.3322045101752,3.44638290790359,0,0,"0"
"31","Dactylopterus_volitans",3.49825033439004,3.51393065164939,3.49825033439004,0,0,"0"
"32","Deania_calceus",4.96448482759296,4.66579480780453,4.96448482759296,0,0,"0"
"33","Decapterus_macrosoma",3.46445884581593,3.3048394309153,3.46445884581593,0,0,"0"
"34","Decapterus_punctatus",3.46445884581593,3.47506723022861,3.46445884581593,0,0,"0"
"35","Diplodus_sargus",3.517414489587,3.83878004366043,3.517414489587,0,0,"0"
