"","EstimateNotStd","jack_ NA_NA_EstimateNotStd","jack_001_Anoplogaster_EstimateNotStd","jack_002_Arnoglossus_EstimateNotStd","jack_003_Brevoortia_EstimateNotStd","jack_004_Buglossidium_EstimateNotStd","jack_005_Callionymus_EstimateNotStd","jack_006_Carcharhinus_EstimateNotStd","jack_007_Chaenocephalus_EstimateNotStd","jack_008_Channa_EstimateNotStd","jack_009_Chelon_EstimateNotStd","jack_010_Chiloscyllium_EstimateNotStd","jack_011_Chromis_EstimateNotStd","jack_012_Engraulis_EstimateNotStd","jack_013_Gadus_EstimateNotStd","jack_014_Gasterosteus_EstimateNotStd","jack_015_Gillichthys_EstimateNotStd","jack_016_Glossogobius_EstimateNotStd","jack_017_Hippocampus_EstimateNotStd","jack_018_Hippoglossoides_EstimateNotStd","jack_019_Limanda_EstimateNotStd","jack_020_Lipophrys_EstimateNotStd","jack_021_Lutjanus_EstimateNotStd","jack_022_Mugil_EstimateNotStd","jack_023_Notothenia_EstimateNotStd","jack_024_Ophiodon_EstimateNotStd","jack_025_Pleuronectes_EstimateNotStd","jack_026_Pomadasys_EstimateNotStd","jack_027_Pseudopleuronectes_EstimateNotStd","jack_028_Scomber_EstimateNotStd","jack_029_Scophthalmus_EstimateNotStd","jack_030_Scyliorhinus_EstimateNotStd","jack_031_Sebastolobus_EstimateNotStd","jack_032_Solea_EstimateNotStd","jack_033_Squalus_EstimateNotStd","jack_034_Thunnus_EstimateNotStd","jack_035_Torpedo_EstimateNotStd","jack_036_Trematomus_EstimateNotStd","jack_037_Zoarces_EstimateNotStd","jack_038_Chanos_EstimateNotStd","jack_039_Dorosoma_EstimateNotStd","jack_040_Eleginus_EstimateNotStd","jack_041_Gilchristella_EstimateNotStd","jack_042_Oncorhynchus_EstimateNotStd","jack_043_Salmo_EstimateNotStd"
"11",0.0494289911884392,0.0494289912720785,0.0501173442615848,0.0500510703300251,0.0492030740667006,0.0494498487567075,0.0495147236089163,0.049293295249501,0.0492901336911055,0.0493780506491388,0.04947311359417,0.0494413602549115,0.0499071878305985,0.0487820353161718,0.0496278467840009,0.048714537181145,0.0485488989235006,0.0487230053655156,0.0537973118383481,0.0496154532501704,0.0492531554894983,0.0492247681447234,0.0531444511190146,0.0496101984607269,0.0492602947020527,0.0485379024726796,0.049582493378536,0.0487582001085856,0.0497982806725317,0.0490150555722209,0.0495753202227572,0.0493239110002639,0.0489930755019959,0.0496283095237994,0.0493817058571922,0.0505985812776503,0.0494703291546658,0.0483331496275718,0.049205001588303,0.0501566798340502,0.0513082661007782,0.0494416648709064,0.0497438536794345,0.049960240007898,0.0492370551208189
"12",-0.043494822967499,-0.0434948231306304,-0.0433782393327505,-0.0436696640678694,-0.043511741186229,-0.0437510201760386,-0.0436741057606838,-0.0429879823776438,-0.0435381031643688,-0.0434105889327808,-0.0435184150957762,-0.0434518870323843,-0.0433641530084709,-0.0431642990185925,-0.0436656836380187,-0.0424909088857636,-0.0434302110239883,-0.043245254971708,-0.0523432797657463,-0.0431009777722618,-0.0432617148667599,-0.0430874108694864,-0.0461657968894067,-0.0437127083827471,-0.04384221503136,-0.0434154730340985,-0.043494353186528,-0.043397751298795,-0.0437413430179224,-0.0439680851009309,-0.0437391202710879,-0.0434851341378328,-0.0431708097737363,-0.0435399745629595,-0.0434421127916276,-0.0428601189476057,-0.0435204131692918,-0.0423167231149804,-0.0463650935958269,-0.0438994635709841,-0.0441751136421589,-0.0432993750309822,-0.0434523018021933,-0.0438475210660574,-0.0439772361717781
"13",2.94324745073211,2.94324745069454,2.94481770396717,2.94355209072102,2.9417005010053,2.94290982278204,2.94563309781018,2.93814643279435,2.94484492776152,2.94302852267824,2.94308970398516,2.94271065858253,2.94503786246014,2.94114749420901,2.94366491339106,2.94560670720275,2.94380956327962,2.94128812474867,2.95079265210259,2.93808950613794,2.94282574137485,2.94363855596749,2.94564315565308,2.94343415562065,2.9439855134361,2.94800932873167,2.94336071814613,2.94913411524109,2.94616677732767,2.94620256330187,2.9426989456472,2.94207047952135,2.94362037142782,2.94309898912061,2.94258528607445,2.94157816725186,2.94429766638036,2.94008855392825,2.94060890700916,2.9431773569074,2.94292791859562,2.94315359742704,2.94339029578702,2.94777478638239,2.94794647547647
"14",-2.96040904666539,-2.96040905016501,-3.1549213124967,-3.25277271590419,-2.63875108035979,-2.9498057762638,-3.6128648863798,-3.1128466944623,-3.08224597144674,-2.86046898312494,-3.01309775293574,-2.99659350882038,-3.38457722509553,-2.05569653638482,-2.93683032919469,-3.0771109009763,-2.36541069003153,-3.00091079944148,-3.66399291331116,-3.05261882786824,-2.9732357221471,-2.88291266007113,-3.19176010257613,-2.98904097804519,-2.949700909892,-2.99298156320263,-2.89480856228046,-3.30987522166129,-3.07970576134054,-2.86391464887934,-3.08802749547824,-2.92902687876565,-3.03410608011698,-3.02482455882846,-2.96142447607192,-2.94762347786462,-3.06209091014035,-3.0344139517889,-2.52015014538742,-2.96854184702446,-2.90152996063469,-2.93016277094759,-3.07362178573091,-3.19340923170843,-3.22719063389611
"15",-1.51781236951841,-1.51781235610123,-1.61974171323083,-1.99391648599337,-1.38857020999453,-1.51527320075797,-2.4283022004125,-1.63859898233539,-1.62715018008458,-1.43122795040169,-1.54555544688369,-1.5459027671884,-1.83305246847044,-0.954026550548633,-1.45873413898435,-1.48459189525791,-1.56105454506342,-0.957351768224745,-2.27660339137801,-1.7486473420481,-1.51681945184896,-1.61231936616874,-1.63591308973915,-1.4350655945322,-1.39690098381092,-1.54102039954027,-1.55306624748539,-1.81139451876114,-1.8006601246346,-1.43361393069683,-1.47918938577695,-1.51712285858543,-1.70010395148474,-1.50108339386975,-1.51441630002867,-1.47898695019022,-1.59633546769998,-1.61410824043897,-1.1655639487857,-1.53025674127006,-1.5549571992811,-1.50704124624454,-1.59691534756742,-1.6868653422935,-1.70634842257874
"16",0.907276433813606,0.907276433336122,0.840758796061419,1.0402580771729,0.930647223208155,0.902535442821621,1.10386075006693,0.904669451323374,1.14244514132116,0.913578667368001,0.906322398950067,0.913541613357479,0.940088876446851,0.419525972817926,0.951576227130687,0.999858296236192,0.652926503655525,0.866466552871686,0.689716361833683,1.06022316155688,0.919366050313774,0.929524273264206,1.00340865498564,0.842516065651058,0.893382760837528,0.907887324205501,0.878949546551512,0.998280535943575,1.08649783223618,0.865972576656839,0.896454198827604,0.867387418635418,0.838397604896142,0.938159294364482,0.901250757150025,0.902735283134522,0.92591448396732,0.897865380254402,0.864066805980274,0.971833106677806,0.862192708859768,0.910651500367713,0.923639304191319,0.931261718289159,0.977818793900201
"17",-0.38447603470341,-0.38447603378174,-0.386820549664386,-0.388579081291147,-0.353884618807214,-0.385094422395381,-0.47606748384852,-0.394797774577324,-0.427312148501712,-0.377222250149566,-0.379124429370987,-0.388366720457875,-0.39818304437055,-0.376572377606083,-0.438458036352183,-0.378556031087272,-0.510460774903025,-0.236658950491081,-0.854704761199724,-0.416295598051449,-0.385661055552942,-0.406511819306961,-0.381022621762228,-0.34176560334649,-0.340695458651828,-0.374318545226078,-0.396621454514387,-0.441416872302332,-0.519534486366753,-0.381492753936152,-0.393657778148747,-0.378647204673547,-0.43979834124238,-0.393385421832793,-0.380156527933411,-0.420202678971098,-0.396120063814021,-0.395434272936526,-0.0795223087436273,-0.414132169201487,-0.36991160364076,-0.384099576298284,-0.371882574316388,-0.42097615672333,-0.431134507721699
"18",0.041189316093958,0.0411893164539992,0.0397668608166563,0.0416051611076438,0.0449024810938108,0.0411766990057975,0.0419069776610229,0.0408832040518486,0.0411620353926041,0.0411145213999539,0.0411074424554804,0.0411293405432308,0.0399118440423574,0.0408814522365102,0.0412831313823643,0.0400277335613088,0.0412808894453426,0.0405491399391893,0.0446256191467416,0.0400909897701265,0.0416188227273186,0.0412018976400622,0.0416815848537148,0.0414208158964379,0.041562079775354,0.041261813500467,0.0412934858499598,0.0393762047535484,0.0403231700950516,0.0416429979076022,0.041514696429793,0.0409773907623817,0.0406980866151755,0.0413336110828404,0.0414505578075891,0.0416889807054765,0.0410172866407123,0.0398950322853584,0.0425875447236871,0.0419756427050985,0.0430628114891725,0.0416639312788406,0.0410601249260139,0.0408658753930781,0.0419988662707082
"19",0.0355047985652241,0.0355047981151603,0.0352509827442246,0.0337617083121828,0.0351198147554052,0.0353789668313733,0.0345666131948338,0.0354109102964599,0.0347502622944778,0.0355673534132784,0.035370543613109,0.0354756084691372,0.0366148933783452,0.0380773375857757,0.0360758854853236,0.0365727158755213,0.0364108963183555,0.0367050297796501,0.03089871250975,0.036697163636003,0.0358861174328814,0.033272238207093,0.0330383575881382,0.0367231344033494,0.0359555731271356,0.0357815371358321,0.0353754980564812,0.0363300779124438,0.0340863444740276,0.0350968968295416,0.0351307273518211,0.0353565746177224,0.0363192180144749,0.0351546612952091,0.0356806637572879,0.0352761664423948,0.0353932500098489,0.0394188812026193,0.0355839124056909,0.0353642074858466,0.0350676562846078,0.0356959395681293,0.0351859030428708,0.0350421277323726,0.0343491491816478
"20",0.0789662709640547,0.0789662709489189,0.0782891586863167,0.0792368439675087,0.0791726760967744,0.078977069193477,0.0800560459151616,0.0791774354668585,0.0794756875404631,0.0790329486262226,0.07898699493574,0.0789614902742747,0.0794090138448848,0.0789544706452494,0.0788822611196465,0.0792951705267223,0.0790984200850973,0.0789042851467735,0.0779663971631921,0.0791101713948605,0.0785618372091142,0.07774593754445,0.0770154478068271,0.0784128501861628,0.0793035709563628,0.0785731101370539,0.0788725093812954,0.0799249468673107,0.079269977108955,0.0793887307587378,0.0788405870115234,0.0789559869269322,0.0790920778560965,0.0788571976142552,0.0790130788182218,0.0787453464385894,0.0789113880934778,0.0789959325592031,0.0791003560693004,0.0780501269043807,0.0780757399728272,0.0790652695743308,0.0789231616674528,0.07857083453431,0.0794083156100667
