"","Path","VarName","Estimate","StdErr","t.value","p.value"
"55","Lm <-> Lm","V[Lm]",0.158403878071303,0.0069225794167633,22.8822045273647,0
"56","tmax <-> tmax","V[tmax]",0.373850812554235,0.00932433156344706,40.0941139866575,0
"57","K <-> K","V[K]",0.377958825984234,0.0154681311291848,24.4346794598291,0
"58","Woo <-> Woo","V[Woo]",0.398560528819444,0.00830793111441341,47.9734994586055,0
"59","M <-> M","V[M]",0.410325327352341,0.015897213556716,25.8111477139334,0
"60","TLDiet <-> TLDiet","V[TLDiet]",0.186561398740287,0.00110904423880367,168.218175806523,0
"61","Loo <-> Loo","V[Loo]",0.368590498980004,0.00639695495222691,57.6196802592287,0
"62","fecundity <-> fecundity","V[fecundity]",1.03674970909192,0.0241075520690798,43.0051838577857,0
"63","Min_caudalpeduncle_depth <-> Min_caudalpeduncle_depth","V[Min_caudalpeduncle_depth]",0.187463512539767,0.00225264348918224,83.2193436023116,0
"64","Lower_jaw_length <-> Lower_jaw_length","V[Lower_jaw_length]",0.158905706966166,0.00193353363557816,82.1840924006741,0
"65","Max_body_depth <-> Max_body_depth","V[Max_body_depth]",0.0906551546885383,0.0010784364963488,84.0616531390247,0
"66","Max_body_width <-> Max_body_width","V[Max_body_width]",0.0816620737604668,0.000963567755544903,84.7496953800477,0
"67","Temperature <-> Temperature","V[Temperature]",3.78985142209862,0.0241788659020986,156.742315270034,0
