"","label","infered","expected","errorpercent","Booleand_outliers","ID","lab"
"1","Acanthogobius_flavimanus",2.35157452135155,3.76584049525006,2.35157452135155,1,1,"Acanthogobius_flavimanus"
"2","Acanthopagrus_berda",3.77973471438582,3.62033291157883,3.77973471438582,0,0,"0"
"3","Acanthopagrus_butcheri",3.77973471438582,3.66724076729159,3.77973471438582,0,0,"0"
"4","Acanthurus_triostegus",3.38469779139655,2.99573227355399,3.38469779139655,0,0,"0"
"5","Ammodytes_americanus",3.38496976229661,2.9338568698359,3.38496976229661,0,0,"0"
"6","Ammodytes_marinus",3.38496976229661,2.95001550665701,3.38496976229661,0,0,"0"
"7","Aphia_minuta",2.20580815603364,1.97296929716932,2.20580815603364,0,0,"0"
"8","Arripis_trutta",3.78854461771371,4.53742653390157,3.78854461771371,0,0,"0"
"9","Atropus_atropos",3.85955829345418,3.56671182013973,3.85955829345418,0,0,"0"
"10","Austroglossus_pectoralis",3.64618438847337,3.77620328228561,3.64618438847337,0,0,"0"
"11","Bathyraja_lindbergi",4.7528190014459,4.88280192258637,4.7528190014459,0,0,"0"
"12","Bathyraja_taranetzi",4.7528190014459,4.32941668440158,4.7528190014459,0,0,"0"
"13","Belone_euxini",4.11466225557391,4.02535169073515,4.11466225557391,0,0,"0"
"14","Beringraja_stellulata",4.63437733869925,4.69134788222914,4.63437733869925,0,0,"0"
"15","Bodianus_frenchii",3.41960308342865,3.64283551561253,3.41960308342865,0,0,"0"
"16","Boleophthalmus_pectinirostris",2.75009662853194,2.77258872223978,2.75009662853194,0,0,"0"
"17","Boreogadus_saida",3.86195979259186,3.20071185424053,3.86195979259186,0,0,"0"
"18","Bostrychus_africanus",3.20000993800525,2.99241427508005,3.20000993800525,0,0,"0"
"19","Calamus_brachysomus",3.74244229051821,3.90951987521003,3.74244229051821,0,0,"0"
"20","Carangoides_malabaricus",3.79802706533094,3.49448531608571,3.79802706533094,0,0,"0"
"21","Caranx_hippos",4.33257332420571,4.3333614626926,4.33257332420571,0,0,"0"
"22","Carcharhinus_brevipinna",5.31233029464868,5.36597601502185,5.31233029464868,0,0,"0"
"23","Carcharhinus_galapagensis",5.31233029464868,5.9622931698077,5.31233029464868,0,0,"0"
"24","Carcharhinus_sorrah",5.31233029464868,4.86855956587083,5.31233029464868,1,2,"Carcharhinus_sorrah"
"25","Centroscymnus_coelolepis",5.54836091805323,4.85203026391962,5.54836091805323,1,3,"Centroscymnus_coelolepis"
"26","Chaetodon_fasciatus",2.58772139709729,2.75684036527164,2.58772139709729,0,0,"0"
"27","Chanos_chanos",3.30670899348364,3.76892216178747,3.30670899348364,0,0,"0"
"28","Chelidonichthys_cuculus",3.66300992222707,3.50818157843608,3.66300992222707,0,0,"0"
"29","Chelidonichthys_lastoviza",3.66300992222707,3.49814258771863,3.66300992222707,0,0,"0"
"30","Chlorophthalmus_agassizi",3.15348907612886,2.9391619220656,3.15348907612886,0,0,"0"
"31","Conger_conger",4.52557591993857,4.96424225452655,4.52557591993857,0,0,"0"
"32","Crystallogobius_linearis",2.20580815603364,1.68639895357023,2.20580815603364,0,0,"0"
"33","Ctenolabrus_rupestris",3.39360102289904,2.84296951900158,3.39360102289904,0,0,"0"
"34","Cynoscion_leiarchus",4.13779136583097,3.8155121050473,4.13779136583097,0,0,"0"
"35","Cynoscion_striatus",4.13779136583097,3.99037197183912,4.13779136583097,0,0,"0"
"36","Enchelyopus_cimbrius",3.575458896859,3.58656983528937,3.575458896859,0,0,"0"
"37","Engraulis_encrasicolus",2.87292035946131,2.91993940230068,2.87292035946131,0,0,"0"
"38","Epinephelus_adscensionis",4.22331620926455,3.90338581203248,4.22331620926455,0,0,"0"
"39","Epinephelus_drummondhayi",4.22331620926455,4.57471097850338,4.22331620926455,0,0,"0"
"40","Epinephelus_labriformis",4.22331620926455,3.5945687746427,4.22331620926455,0,0,"0"
"41","Equulites_lineolatus",2.53424739994319,2.40048930797542,2.53424739994319,0,0,"0"
"42","Equulites_popei",2.53424739994319,2.57006445812831,2.53424739994319,0,0,"0"
"43","Erythrocles_schlegelii",3.65985033442633,3.42751468997953,3.65985033442633,0,0,"0"
"44","Etrumeus_micropus",3.23468690826964,3.04452243772342,3.23468690826964,0,0,"0"
"45","Facciolella_gilbertii",4.37255211119826,4.0943445622221,4.37255211119826,0,0,"0"
"46","Favonigobius_lateralis",1.97904956705907,1.58923520511658,1.97904956705907,0,0,"0"
"47","Gazza_minuta",2.74707519731649,2.62103882411258,2.74707519731649,0,0,"0"
"48","Gerlachea_australis",3.70942063381566,3.22882615572137,3.70942063381566,0,0,"0"
"49","Gymnocanthus_galeatus",3.46589546505995,4.02356438016105,3.46589546505995,0,0,"0"
