"","label","infered","expected","errorpercent","Booleand_outliers","ID","lab"
"1","Abudefduf_abdominalis",-1.64139540221021,-1.49458394837026,-9.82289780376924,0,0,"0"
"2","Abudefduf_concolor",-1.64139540221021,-1.72542860727574,4.87028004005389,0,0,"0"
"3","Abudefduf_vaigiensis",-1.64139540221021,-1.67181148851504,1.81934904226831,0,0,"0"
"4","Acanthistius_ocellatus",-0.820452625342475,-0.68947318972194,-18.9970310046948,0,0,"0"
"5","Acanthochaenus_luetkenii",-0.631098851633669,-0.484063525065582,-30.3752129533342,0,0,"0"
"6","Acanthopagrus_berda",-1.13799367663237,-1.13479132191293,-0.282197674374327,0,0,"0"
"7","Acanthurus_triostegus",-1.92817597573805,-2.01177234375709,4.1553592422351,0,0,"0"
"8","Acentrogobius_viridipunctatus",-1.110349139146,-1.02365223693365,-8.46937065971258,0,0,"0"
"9","Agonopsis_vulsa",-1.08837664333373,-1.50502496317688,27.6838145570468,0,0,"0"
"10","Akarotaxis_nudiceps",-0.600860713210326,-0.469902730922855,-27.8691681638621,0,0,"0"
"11","Alepocephalus_bairdii",-0.617528012344293,-0.456596909863741,-35.2457712708957,0,0,"0"
"12","Alphestes_multiguttatus",-0.702013537660496,-0.748193100316647,6.1721449498274,0,0,"0"
"13","Aluterus_scriptus",-2.08617113475887,-1.97991207338871,-5.36685758920056,1,1,"Aluterus_scriptus"
"14","Amblyeleotris_fasciata",-0.84894555373407,-0.702721619946833,-20.80823040542,0,0,"0"
"15","Amblyglyphidodon_leucogaster",-1.64507648207122,-1.77924787989314,7.54090530825745,0,0,"0"
"16","Anampses_twistii",-1.49270017271671,-1.6069828067919,7.11162767841544,0,0,"0"
"17","Anchoa_compressa",-0.384156890921016,-0.519714662727306,26.0831147412551,0,0,"0"
"18","Anchoa_delicatissima",-0.384156890921016,-0.500967723266034,23.317037589463,0,0,"0"
"19","Anisotremus_caesius",-1.40130077155494,-1.4188117702186,1.23420167715145,0,0,"0"
"20","Anoplarchus_insignis",-1.05335080457817,-1.36284056389807,22.7091684470178,0,0,"0"
"21","Anoplogaster_cornuta",-0.70769752684948,-0.353823506678651,-100.014276465872,0,0,"0"
"22","Antennarius_hispidus",-0.841133084697822,-0.696951696709549,-20.6874290813815,0,0,"0"
"23","Anyperodon_leucogrammicus",-0.690809235445004,-0.346754046085624,-99.2216798169451,0,0,"0"
"24","Apogon_dovii",-0.586409386723818,-0.678007939309821,13.5099528007365,0,0,"0"
"25","Apogon_guadalupensis",-0.586409386723818,-0.617192900022357,4.9876648447226,0,0,"0"
"26","Apogon_townsendi",-0.586409386723818,-0.526126706105747,-11.457825637529,0,0,"0"
"27","Argyropelecus_gigas",-0.506779940196658,-0.474161269431786,-6.87923558243395,0,0,"0"
"28","Argyrops_bleekeri",-1.16961976413352,-1.29618707304216,9.76458657403408,0,0,"0"
"29","Aristostomias_scintillans",-0.171843476275274,-0.070790352346886,-142.749853021226,0,0,"0"
"30","Aristostomias_tittmanni",-0.171843476275274,-0.15853607889083,-8.39392362769843,0,0,"0"
"31","Arothron_immaculatus",-1.5995153794398,-1.23732036097235,-29.2725336050252,0,0,"0"
"32","Assessor_macneilli",-1.05484914786895,-0.875699087796378,-20.4579475494702,0,0,"0"
"33","Asterropteryx_semipunctata",-1.10625002034391,-1.17280546391662,5.67489201068744,0,0,"0"
"34","Atherinosoma_microstoma",-1.1166853706382,-1.15639928635014,3.43427362682712,0,0,"0"
"35","Aulostomus_strigosus",-0.849728008706483,-0.657939367248822,-29.1498960245572,0,0,"0"
"36","Awaous_guamensis",-0.985106354966944,-0.835572495862068,-17.8959766920763,0,0,"0"
"37","Bassanago_albescens",-0.898311987484084,-0.985613076293171,8.8575416569574,0,0,"0"
"38","Bathophilus_vaillanti",-0.394526145348048,-0.145345565151239,-171.440098593669,0,0,"0"
"39","Bathycongrus_wallacei",-0.869864842816489,-0.874343832524655,0.512268691280516,0,0,"0"
"40","Bathydraco_macrolepis",-0.707579622979252,-0.597126961159635,-18.4973496432175,0,0,"0"
"41","Bathygobius_curacao",-1.01670124947073,-1.10619027103661,8.08983986832754,0,0,"0"
"42","Bathylagus_antarcticus",-1.15844575768822,-1.35119711264205,14.2652284518974,0,0,"0"
"43","Bathyuroconger_vicinus",-0.899323594643861,-0.953250238250255,5.65713402866591,0,0,"0"
"44","Benthosema_panamense",-0.43384683390114,-0.417561695213255,-3.90005569825267,0,0,"0"
"45","Boleophthalmus_boddarti",-0.943976022066592,-0.955631609316525,1.21967368348868,0,0,"0"
"46","Bostrychus_sinensis",-0.787925185188376,-0.647599678405772,-21.6685572062127,0,0,"0"
"47","Bothrocara_molle",-0.781863750279616,-0.761487073664289,-2.67590577963117,0,0,"0"
"48","Bovichtus_diacanthus",-0.856105923037509,-1.0466350676767,18.2039710423733,0,0,"0"
"49","Branchiostegus_wardi",-0.954785731681757,-0.950168232662267,-0.485966470016811,0,0,"0"
"50","Bryx_randalli",-2.01082482106195,-2.13393551892695,5.76918546849561,0,0,"0"
"51","Calamus_nodosus",-1.14156891317308,-1.16691902707361,2.17239699691099,0,0,"0"
"52","Callionymus_lyra",-1.19044258970799,-1.00494725814981,-18.4582155982685,0,0,"0"
"53","Cantherhines_verecundus",-1.8806983289939,-2.2327015942674,15.7657998801671,0,0,"0"
"54","Canthigaster_rostrata",-1.87913257813064,-1.95188270479679,3.72717717552213,0,0,"0"
"55","Carangoides_bajad",-1.00191630405792,-0.867117720895572,-15.5455920129421,0,0,"0"
"56","Carangoides_ferdau",-1.00191630405792,-1.14396321495565,12.4170872839855,0,0,"0"
"57","Caranx_bucculentus",-0.954141852420889,-0.891535272229518,-7.022333511809,0,0,"0"
"58","Caranx_ignobilis",-0.954141852420889,-0.876888667464417,-8.80991941426896,0,0,"0"
"59","Careproctus_cypselurus",-1.06335342225715,-1.03755081799713,-2.48687619078059,0,0,"0"
"60","Caulolatilus_affinis",-0.912929921902106,-0.988257239898778,7.62223791088921,0,0,"0"
"61","Centroberyx_affinis",-0.638826406768152,-0.681466258852878,6.25707458451461,0,0,"0"
"62","Centropristis_striata",-0.806546460674203,-0.77819392937408,-3.64337605703601,0,0,"0"
"63","Centropyge_aurantia",-1.74619292705656,-2.05657598139927,15.0922240242993,0,0,"0"
"64","Centropyge_flavissima",-1.74619292705656,-2.05700482039943,15.1099253759899,0,0,"0"
"65","Centropyge_multispinis",-1.74619292705656,-2.10342215624146,16.9832398182599,0,0,"0"
"66","Cephalopholis_igarashiensis",-0.64844582641445,-0.609462782820849,-6.39629599910452,0,0,"0"
"67","Cephalopholis_miniata",-0.64844582641445,-0.573569984955873,-13.0543514170006,0,0,"0"
"68","Cetengraulis_mysticetus",-0.55923366639362,-0.415577008060739,-34.5679995636055,0,0,"0"
"69","Chaetodon_larvatus",-1.55459140593257,-1.88553545847426,17.5517278688296,0,0,"0"
"70","Chaetodon_melapterus",-1.55459140593257,-1.62951586659671,4.59795833842488,0,0,"0"
"71","Chaetodon_ornatissimus",-1.55459140593257,-1.86011992737279,16.4252055442331,0,0,"0"
"72","Chaetodon_striatus",-1.55459140593257,-1.25832795274886,-23.5442161589522,0,0,"0"
"73","Chaetodontoplus_melanosoma",-1.67914995652576,-1.66955769256171,-0.574539233162525,0,0,"0"
"74","Chaunax_abei",-0.84784375181113,-0.828230380085119,-2.36810580698517,0,0,"0"
"75","Cheilinus_oxycephalus",-1.08037314613241,-1.00025592468389,-8.00967227200772,0,0,"0"
"76","Cheilinus_undulatus",-1.08037314613241,-0.87685367658631,-23.2101974343569,0,0,"0"
"77","Cheilodactylus_variegatus",-1.25766940783427,-1.48738291756292,15.4441406457078,0,0,"0"
"78","Cheilotrema_saturnum",-0.908759886220141,-1.29294672060658,29.714049949885,0,0,"0"
"79","Chilara_taylori",-0.812896697284711,-0.886716525615082,8.32507641370109,0,0,"0"
"80","Chilomycterus_antennatus",-1.06099211823118,-1.2874975651898,17.5926893442497,0,0,"0"
"81","Chilomycterus_antillarum",-1.06099211823118,-1.06624012316593,0.49219728471364,0,0,"0"
"82","Chlorurus_bowersi",-1.47989990432403,-1.7303564632849,14.4742753458674,0,0,"0"
"83","Chromis_analis",-1.4878247276518,-1.54125245796391,3.46651387551987,0,0,"0"
"84","Chromis_notata",-1.4878247276518,-1.53075979085474,2.80482042051588,0,0,"0"
"85","Citharichthys_macrops",-1.09594045336154,-0.967030093537472,-13.3305427292861,0,0,"0"
"86","Cookeolus_japonicus",-0.837127063513297,-0.702865988603439,-19.1019450488177,0,0,"0"
"87","Coris_gaimard",-1.26459220610352,-1.57507011668893,19.7120056622043,0,0,"0"
"88","Coryphaenoides_armatus",-1.05801208667057,-1.0878246290441,2.74056512213068,0,0,"0"
"89","Cottunculus_microps",-0.974655673849978,-0.861831354896389,-13.0912293121608,0,0,"0"
"90","Cryptacanthodes_maculatus",-0.915424095764923,-0.994171537464222,7.92091090237362,0,0,"0"
"91","Cryptocentrus_cryptocentrus",-0.910452536356305,-0.787740381455105,-15.5777408128459,0,0,"0"
"92","Cryptocentrus_leptocephalus",-0.910452536356305,-0.827006756999798,-10.0900964411984,0,0,"0"
"93","Cynoscion_arenarius",-0.658777782487719,-0.712875765459053,7.58869716050704,0,0,"0"
"94","Dacodraco_hunteri",-0.36275636921525,-0.0001040348115066,-348587.486392222,0,0,"0"
"95","Dascyllus_reticulatus",-1.61186961423169,-1.62361467434543,0.723389625588054,0,0,"0"
"96","Dentex_maroccanus",-1.01080372712248,-1.08168338688154,6.55271779327258,0,0,"0"
"97","Dexistes_rikuzenius",-1.15401618491929,-1.1766390418553,1.92266754129957,0,0,"0"
"98","Diaphus_anderseni",-0.407537895500796,-0.164971762874489,-147.034940040528,0,0,"0"
"99","Diaphus_dumerilii",-0.407537895500796,-0.297518888141683,-36.9788311748195,0,0,"0"
"100","Echiostoma_barbatum",-0.330264095009396,-0.466144989481057,29.1499206336922,0,0,"0"
"101","Elacatinus_lori",-0.996109073432383,-0.943506289689608,-5.57524462927322,0,0,"0"
"102","Elops_affinis",-0.554962754506029,-0.490905831091117,-13.0487191958049,0,0,"0"
"103","Enchelycore_carychroa",-0.57108455461706,-0.398028501878462,-43.4783066845401,0,0,"0"
"104","Enchelycore_nigricans",-0.57108455461706,-0.744398470813827,23.2824116373168,0,0,"0"
"105","Ephippus_orbis",-1.566655557771,-1.86198964866412,15.8612101364262,0,0,"0"
"106","Epibulus_brevis",-0.780977018840528,-0.422418761546614,-84.8821808910935,0,0,"0"
"107","Epinephelus_amblycephalus",-0.650198964731502,-0.555609712130726,-17.0244058978078,0,0,"0"
"108","Epinephelus_epistictus",-0.650198964731502,-0.524082069105534,-24.0643408848571,0,0,"0"
"109","Epinephelus_fasciatus",-0.650198964731502,-0.586813396267087,-10.8016566880769,0,0,"0"
"110","Epinephelus_melanostigma",-0.650198964731502,-0.591292057811248,-9.96240455830004,0,0,"0"
"111","Epinephelus_retouti",-0.650198964731502,-0.705052746494579,7.78009617518721,0,0,"0"
"112","Epinephelus_spilotoceps",-0.650198964731502,-0.627807011602922,-3.56669369961458,0,0,"0"
"113","Etropus_crossotus",-1.29414264924729,-1.62273295316522,20.2491915430076,0,0,"0"
"114","Eucinostomus_melanopterus",-0.880397931805241,-0.828516201921059,-6.26200547000591,0,0,"0"
"115","Eustomias_acinosus",-0.204099814794923,-0.194655480087511,-4.85182061309866,0,0,"0"
"116","Evermannella_balbo",-0.23307908683134,-0.30507489513814,23.5993880368949,0,0,"0"
"117","Eviota_albolineata",-1.0738889489556,-1.05952911864791,-1.3553030355612,0,0,"0"
