"","label","infered","expected","errorpercent","Booleand_outliers","ID","lab"
"1","Abudefduf_vaigiensis",3.3186695544324,5.20879274308953,36.2871644521611,0,0,"0"
"2","Acanthochaenus_luetkenii",5.65039611943322,3.44457099802479,-64.0377313364512,0,0,"0"
"3","Acanthopagrus_berda",7.2717122012858,6.85224256905188,-6.12164014929146,0,0,"0"
"4","Acanthurus_leucosternon",6.20184280982518,5.05210814876109,-22.7575227451541,0,0,"0"
"5","Acanthurus_triostegus",6.20184280982518,5.58816286585341,-10.9817834358708,0,0,"0"
"6","Alepocephalus_bairdii",6.87016659941945,8.69738365404124,21.0088128488246,0,0,"0"
"7","Ammodytes_marinus",4.00100090203063,3.26338150399793,-22.6029165492619,0,0,"0"
"8","Anarhichas_denticulatus",9.4086345436021,10.5716701279847,11.0014365781607,0,0,"0"
"9","Anoplogaster_cornuta",5.38565942189646,4.2368362537006,-27.1151184375473,0,0,"0"
"10","Anotopterus_nikparini",6.24599937068278,7.49874021839192,16.7060174272551,0,0,"0"
"11","Anyperodon_leucogrammicus",7.8361636990781,7.27239839257005,-7.75212352343113,0,0,"0"
"12","Aristostomias_scintillans",4.24857743705706,4.23351140002142,-0.355875669439892,0,0,"0"
"13","Asterropteryx_semipunctata",2.1363430905289,1.34223274970292,-59.1633858585065,0,0,"0"
"14","Bathyraja_kincaidii",9.55451563642343,6.90295376011781,-38.4119895402626,0,0,"0"
"15","Bathyraja_taranetzi",9.55451563642343,7.83197050891696,-21.9937642199405,0,0,"0"
"16","Boleophthalmus_boddarti",3.43053271936575,3.66438387211176,6.38173185199735,0,0,"0"
"17","Bovichtus_diacanthus",5.86484676726518,4.11809640722613,-42.4164513723861,0,0,"0"
"18","Calamus_nodosus",7.06132783926648,7.44600149832412,5.16617756717104,0,0,"0"
"19","Callionymus_lyra",3.66550233857653,3.96081316959758,7.45581319734537,0,0,"0"
"20","Carangoides_bajad",6.57274532982195,7.81037296129648,15.8459479157714,0,0,"0"
"21","Carangoides_ferdau",6.57274532982195,8.65504025810836,24.0587549703843,0,0,"0"
"22","Caranx_bucculentus",8.65697583540535,8.21926808306401,-5.32538600661105,0,0,"0"
"23","Caranx_ignobilis",8.65697583540535,11.6794811381874,25.8787635085914,0,0,"0"
"24","Carcharhinus_brachyurus",11.1695526564471,13.030498331306,14.2814620557369,0,0,"0"
"25","Carcharhinus_dussumieri",11.1695526564471,9.09346404145094,-22.8305583607378,1,1,"Carcharhinus_dussumieri"
"26","Carcharhinus_galapagensis",11.1695526564471,12.4078623808064,9.98004077055874,0,0,"0"
"27","Carcharhinus_porosus",11.1695526564471,9.48441903265735,-17.7673889986028,1,2,"Carcharhinus_porosus"
"28","Caulolatilus_affinis",8.4540000339454,7.39673688493144,-14.2936427976478,0,0,"0"
"29","Centracanthus_cirrus",7.59139812469508,3.67169501885976,-106.754593878349,1,3,"Centracanthus_cirrus"
"30","Centropristis_striata",5.37489872569133,5.92003564170185,9.20833841219591,0,0,"0"
"31","Cephalopholis_miniata",5.91586816810237,6.90117612372566,14.2773918236326,0,0,"0"
"32","Cetengraulis_mysticetus",3.75920321796391,4.16406008022946,9.72264699512309,0,0,"0"
"33","Chaetodon_larvatus",4.02986476416979,3.46430487937394,-16.3253496585455,0,0,"0"
"34","Cheilinus_undulatus",5.45993073238496,10.8390064545807,49.6270183502149,1,4,"Cheilinus_undulatus"
"35","Cheilotrema_saturnum",7.00868545159759,6.56385552653213,-6.77696093808567,0,0,"0"
"36","Chelidonichthys_lastoviza",6.79328799111816,6.13663827583711,-10.7004794117749,0,0,"0"
"37","Chilara_taylori",7.09512968756812,4.08083826139521,-73.8645158934171,0,0,"0"
"38","Cubiceps_caeruleus",4.25664360075136,5.18762923989543,17.9462640079274,0,0,"0"
"39","Cynoscion_arenarius",7.86507333350198,6.21951179562237,-26.4580499555905,0,0,"0"
"40","Dascyllus_reticulatus",3.31958683832897,3.45387774695526,3.88811991810287,0,0,"0"
"41","Decapterus_macrosoma",5.80720676260515,5.29235721088866,-9.72817085470387,0,0,"0"
"42","Decapterus_tabl",5.80720676260515,6.11286819819657,5.00029488091363,0,0,"0"
"43","Dentex_maroccanus",7.97972071751484,6.45783391636123,-23.5665212339673,0,0,"0"
"44","Diaphus_dumerilii",1.54854729242279,2.03077636969855,23.7460453288287,1,5,"Diaphus_dumerilii"
"45","Diplodus_cadenati",6.40755061785627,7.54004157294232,15.0196911267708,0,0,"0"
"46","Dules_auriga",5.43522152260649,4.60517018598809,-18.0243357594895,0,0,"0"
"47","Dussumieria_albulina",4.85298236340133,4.75050860882466,-2.15711122776017,0,0,"0"
"48","Epinephelides_armatus",4.64707442187577,7.301440789248,36.3540079826575,0,0,"0"
"49","Epinephelus_fasciatus",8.31905637456716,9.28618697773019,10.4147224849378,0,0,"0"
"50","Etmopterus_spinax",9.70195367605013,5.8012267846747,-67.2396897442471,1,6,"Etmopterus_spinax"
"51","Etropus_crossotus",4.87507976554366,4.38241926591748,-11.2417473028574,0,0,"0"
"52","Etrumeus_golanii",4.92181752910761,6.29324482740151,21.792053795882,0,0,"0"
