"","Path","VarName","Estimate","StdErr","t.value","p.value"
"55","Lm <-> Lm","V[Lm]",0.158212050257255,0.00693144734538542,22.8252545786969,0
"56","tmax <-> tmax","V[tmax]",0.374052273925263,0.0093358514466675,40.0662195689482,0
"57","K <-> K","V[K]",0.379558614850814,0.0153442411989288,24.7362257885591,0
"58","Woo <-> Woo","V[Woo]",0.398508604393442,0.00826148057856606,48.2369474337747,0
"59","M <-> M","V[M]",0.409396753345311,0.0156591532322258,26.1442459419065,0
"60","TLDiet <-> TLDiet","V[TLDiet]",0.186545424543489,0.00110951643118318,168.132187411194,0
"61","Loo <-> Loo","V[Loo]",0.368759321932272,0.00640491542520945,57.5744248676341,0
"62","fecundity <-> fecundity","V[fecundity]",1.03673787488532,0.0241216677979834,42.9795271026819,0
"63","Min_caudalpeduncle_depth <-> Min_caudalpeduncle_depth","V[Min_caudalpeduncle_depth]",0.187497465991776,0.002251092216721,83.2917748100474,0
"64","Lower_jaw_length <-> Lower_jaw_length","V[Lower_jaw_length]",0.158874913172065,0.00193560855693426,82.0800841176798,0
"65","Max_body_depth <-> Max_body_depth","V[Max_body_depth]",0.0906554281552874,0.00107834288740195,84.0692039743534,0
"66","Max_body_width <-> Max_body_width","V[Max_body_width]",0.0816592924958156,0.000963607593853783,84.7433052797283,0
"67","Temperature <-> Temperature","V[Temperature]",3.78994094632035,0.0241804021002782,156.736059665308,0
